Customer_ID,Age,Location,Income_Level,Total_Transactions,Avg_Transaction_Value,Max_Transaction_Value,Min_Transaction_Value,Total_Spent,Active_Days,Last_Transaction_Days_Ago,Loyalty_Points_Earned,Referral_Count,Cashback_Received,App_Usage_Frequency,Preferred_Payment_Method,Support_Tickets_Raised,Issue_Resolution_Time,Customer_Satisfaction_Score,LTV,Age_Group
cust_0807,51,Urban,Middle,559,15245.71,36838.27,2757.62,8522351,243,148,4306,13,3284.75,Weekly,Debit Card,17,9.09,2,862504,Dewasa (45-65)
cust_0808,41,Rural,Low,428,15796.71,25172.26,5044.98,6760991,181,358,1609,9,561.33,Monthly,Credit Card,17,21.37,5,684936,Dewasa Muda (25-45)
cust_0809,23,Urban,High,733,18431.6,29993.18,5935.44,13510365,183,302,3601,21,4551.28,Monthly,UPI,0,17.95,7,1365062,Remaja (<25)
cust_0810,65,Suburban,Middle,699,2390.23,2808.54,311.06,1670770,335,208,1045,15,2387.42,Weekly,Wallet Balance,4,54.64,5,174473,Dewasa (45-65)
cust_0811,43,Rural,High,562,3271.17,14481.13,924.37,1838395,50,159,4214,40,4815.29,Daily,Debit Card,11,18.69,1,194859,Dewasa Muda (25-45)
cust_0812,43,Suburban,Middle,709,6677.74,12547.7,1899.57,4734515,181,307,1551,2,962.55,Weekly,Wallet Balance,4,71.49,9,485272,Dewasa Muda (25-45)
cust_0813,52,Urban,Middle,216,18303.67,78479.01,4166.92,3953593,125,167,3255,27,153.12,Monthly,UPI,0,10.11,2,406492,Dewasa (45-65)
cust_0814,56,Rural,Low,413,15511.8,42707.67,3270.87,6406373,231,63,1538,29,2951.41,Weekly,Debit Card,17,30.23,4,649137,Dewasa (45-65)
cust_0815,51,Suburban,Middle,733,6489.18,22905.21,1231.12,4756572,311,325,1515,28,1643.69,Weekly,Debit Card,19,35.75,6,486665,Dewasa (45-65)
cust_0816,42,Suburban,High,380,1761.84,2295.34,180.37,669499,348,276,4601,0,2861.95,Monthly,Debit Card,4,31.73,1,75720,Dewasa Muda (25-45)
cust_0817,69,Suburban,Middle,602,12331.44,41116.98,1242.1,7423524,3,23,3706,27,2368.25,Monthly,Wallet Balance,17,7.63,9,760280,Senior (>65)
cust_0818,32,Urban,High,232,5143.82,11110.55,1727.88,1193365,173,224,1778,21,2285.78,Daily,Wallet Balance,2,17.03,9,132849,Dewasa Muda (25-45)
cust_0819,24,Rural,Low,835,10627.74,14675.21,2301.82,8874162,81,201,436,31,4255.89,Monthly,UPI,0,37.97,8,897260,Remaja (<25)
cust_0820,48,Urban,High,258,18836.65,87268.88,3148.65,4859855,275,283,802,10,959.17,Monthly,UPI,9,57.79,9,497109,Dewasa (45-65)
cust_0821,68,Urban,Middle,665,11456.62,39118.76,4283.56,7618651,315,347,4198,25,2498.17,Monthly,Credit Card,18,49.88,4,775512,Senior (>65)
cust_0822,35,Urban,High,256,18477.45,36342.01,5756.87,4730227,345,336,4800,30,2080.02,Monthly,UPI,17,39.66,9,493582,Dewasa Muda (25-45)
cust_0823,28,Rural,High,403,7866.85,21072.07,3665.82,3170338,219,215,824,19,3368.85,Monthly,Credit Card,14,70.41,4,322897,Dewasa Muda (25-45)
cust_0824,43,Urban,Middle,424,12670.69,30759.38,5478.89,5372373,140,265,3805,19,250.66,Daily,Wallet Balance,10,55.03,5,551622,Dewasa Muda (25-45)
cust_0825,63,Urban,High,770,17878.86,67981.13,6985.12,13766722,63,229,303,32,2647.1,Monthly,UPI,2,62.52,6,1385154,Dewasa (45-65)
cust_0826,44,Urban,Middle,979,11763.87,40346.92,1772.02,11516825,27,227,493,4,2392.7,Weekly,Debit Card,6,1.9,7,1158872,Dewasa Muda (25-45)
cust_0827,28,Urban,Low,65,12301.82,13275.25,4507.83,799618,196,327,86,40,4867.9,Weekly,Credit Card,6,16.35,3,84699,Dewasa Muda (25-45)
cust_0828,61,Suburban,High,190,14329.0,25667.65,5410.21,2722509,152,335,3297,2,3779.11,Monthly,Credit Card,11,52.11,2,279155,Dewasa (45-65)
cust_0829,50,Urban,Low,603,17643.33,51386.42,7151.43,10638930,252,277,3319,43,774.89,Weekly,Credit Card,0,20.76,5,1079443,Dewasa (45-65)
cust_0830,21,Suburban,High,950,1772.72,4931.6,363.86,1684083,248,230,3576,49,2546.07,Daily,Wallet Balance,2,26.13,10,189187,Remaja (<25)
cust_0831,33,Urban,High,173,6743.82,20681.27,2401.6,1166680,154,356,3820,33,3918.68,Weekly,Credit Card,13,42.94,3,128648,Dewasa Muda (25-45)
cust_0832,66,Rural,Low,759,7959.72,30718.49,2764.5,6041425,210,215,1049,30,2622.85,Daily,UPI,18,39.53,3,610929,Senior (>65)
cust_0833,20,Suburban,High,768,18195.1,67831.97,4623.81,13973833,22,157,3601,41,1783.5,Daily,Credit Card,20,16.67,7,1414793,Remaja (<25)
cust_0834,62,Suburban,High,628,19120.6,47634.26,6986.72,12007735,70,13,4226,6,1883.28,Weekly,Debit Card,8,63.39,6,1214883,Dewasa (45-65)
cust_0835,40,Suburban,Low,561,2416.41,10898.78,325.44,1355603,19,197,4865,29,1835.02,Weekly,Wallet Balance,12,45.57,3,150272,Dewasa Muda (25-45)
cust_0836,17,Suburban,High,227,2390.96,2992.84,854.53,542748,101,111,2983,17,99.77,Monthly,Wallet Balance,4,49.66,7,68890,Remaja (<25)
cust_0837,25,Rural,Middle,581,18697.89,62414.29,6402.27,10863472,162,103,3120,15,3652.98,Monthly,UPI,2,59.83,10,1102260,Remaja (<25)
cust_0838,45,Urban,High,934,5922.48,28420.45,1091.22,5531596,139,103,4919,12,3054.42,Monthly,Debit Card,16,8.27,10,572670,Dewasa Muda (25-45)
cust_0839,65,Suburban,High,388,4843.87,15482.59,2069.72,1879421,88,170,527,32,1343.39,Weekly,Wallet Balance,18,34.66,6,197524,Dewasa (45-65)
cust_0840,60,Rural,High,401,722.1,2036.63,324.78,289562,37,109,33,6,3150.12,Daily,Wallet Balance,3,7.13,1,29047,Dewasa (45-65)
cust_0841,20,Suburban,Low,638,5519.16,8475.61,1016.59,3521225,171,126,2079,29,1543.65,Daily,Wallet Balance,9,6.21,5,363408,Remaja (<25)
cust_0842,48,Urban,Middle,949,13873.59,58834.53,1808.9,13166040,260,235,9,10,1216.91,Monthly,UPI,4,52.21,4,1321013,Dewasa (45-65)
cust_0843,69,Suburban,Middle,213,8526.46,21275.06,2911.19,1816136,338,148,1727,5,3705.76,Daily,UPI,18,57.07,3,186714,Senior (>65)
cust_0844,16,Rural,High,53,10342.24,39352.05,3019.59,548138,271,171,2778,20,4045.55,Weekly,Wallet Balance,8,4.72,3,63347,Remaja (<25)
cust_0845,33,Urban,Low,624,18346.74,32844.1,4972.66,11448365,255,1,3420,31,3128.54,Weekly,Credit Card,20,60.82,8,1161212,Dewasa Muda (25-45)
cust_0846,47,Rural,Low,671,2302.65,2688.23,931.2,1545077,140,40,3227,4,3920.73,Daily,Wallet Balance,15,20.97,3,162401,Dewasa (45-65)
cust_0847,62,Urban,Middle,752,1434.1,3186.39,699.65,1078444,68,237,3098,41,1828.5,Weekly,Debit Card,11,47.5,2,119226,Dewasa (45-65)
cust_0848,64,Urban,Low,662,17040.1,36221.37,4959.78,11280543,68,7,4044,28,359.02,Daily,Debit Card,16,49.68,5,1143762,Dewasa (45-65)
cust_0849,26,Urban,High,139,15499.37,69652.62,1588.1,2154412,169,163,1176,34,3024.43,Monthly,Wallet Balance,7,50.45,10,229680,Dewasa Muda (25-45)
cust_0850,36,Suburban,High,418,5282.05,23551.03,1788.01,2207895,105,290,4723,46,1279.88,Weekly,Wallet Balance,12,42.15,3,237195,Dewasa Muda (25-45)
cust_0851,41,Rural,Low,625,6491.44,20354.41,2347.22,4057150,315,325,1273,11,3887.4,Weekly,Wallet Balance,20,9.04,10,417417,Dewasa Muda (25-45)
cust_0852,40,Rural,High,143,6212.45,6684.57,2678.86,888380,58,157,2476,36,1790.54,Monthly,Debit Card,14,8.93,3,99494,Dewasa Muda (25-45)
cust_0853,37,Rural,Middle,882,12959.7,24795.77,2329.67,11430453,187,114,3577,45,3353.37,Daily,UPI,8,11.01,8,1161022,Dewasa Muda (25-45)
cust_0854,42,Urban,High,509,1233.62,4386.81,382.09,627911,56,112,2341,43,2764.33,Weekly,Credit Card,0,66.39,9,79390,Dewasa Muda (25-45)
cust_0855,64,Suburban,Low,650,9793.14,13765.56,2730.84,6365539,4,257,4539,21,4087.42,Weekly,UPI,14,15.94,2,647688,Dewasa (45-65)
cust_0856,28,Urban,Middle,486,2686.12,10213.94,982.52,1305454,285,73,4383,10,4161.53,Daily,Credit Card,2,11.87,1,139230,Dewasa Muda (25-45)
cust_0857,48,Rural,High,992,16396.57,17181.13,2059.04,16265400,17,193,2353,22,341.49,Monthly,Debit Card,14,71.18,8,1641275,Dewasa (45-65)
cust_0858,49,Suburban,Middle,437,7619.45,28421.68,3456.22,3329701,237,273,3142,44,1475.58,Weekly,Debit Card,10,1.31,10,352916,Dewasa (45-65)
cust_0859,56,Suburban,Low,816,10556.17,46216.56,3213.96,8613833,307,224,2210,9,4354.4,Monthly,Debit Card,8,56.14,10,874526,Dewasa (45-65)
cust_0860,50,Suburban,High,543,596.06,1714.78,268.71,323660,250,361,2635,41,2019.95,Daily,Debit Card,18,61.01,6,46726,Dewasa (45-65)
cust_0861,16,Rural,High,293,1174.7,5070.4,277.34,344188,24,94,3414,23,2574.35,Daily,UPI,17,48.01,9,51259,Remaja (<25)
cust_0862,36,Suburban,Middle,620,13504.35,55720.43,4880.59,8372694,300,207,2027,45,916.72,Monthly,Credit Card,20,70.22,1,846365,Dewasa Muda (25-45)
cust_0863,63,Suburban,High,284,15337.74,56529.96,7403.38,4355919,116,170,4726,15,2763.43,Daily,Debit Card,17,24.67,5,450162,Dewasa (45-65)
cust_0864,21,Urban,High,671,14203.61,39494.52,6780.12,9530623,238,156,4894,11,1323.07,Monthly,Credit Card,20,7.25,5,968288,Remaja (<25)
cust_0865,43,Urban,High,838,14743.0,30777.73,7041.86,12354636,169,244,1999,49,4146.17,Weekly,Credit Card,2,18.09,3,1245288,Dewasa Muda (25-45)
cust_0866,32,Suburban,High,14,2101.35,9337.26,246.23,29418,313,3,4704,31,1001.22,Monthly,Wallet Balance,12,8.04,2,16949,Dewasa Muda (25-45)
cust_0867,20,Suburban,Low,634,13872.08,49861.28,3623.48,8794900,288,220,1024,23,1799.28,Monthly,UPI,5,35.58,9,891938,Remaja (<25)
cust_0868,46,Urban,High,727,3643.13,15272.26,452.89,2648558,241,5,1621,3,475.37,Monthly,UPI,5,69.5,7,275160,Dewasa (45-65)
cust_0869,20,Urban,Middle,272,1969.33,6317.35,440.72,535657,364,194,4571,41,2939.91,Weekly,UPI,10,37.75,9,74337,Remaja (<25)
cust_0870,53,Urban,Low,25,15145.64,25557.76,2572.2,378641,298,54,3011,32,4709.86,Daily,UPI,8,24.1,3,47731,Dewasa (45-65)
cust_0871,18,Rural,Middle,935,17789.23,87483.01,6191.63,16632928,290,300,910,17,865.78,Weekly,Credit Card,16,65.35,1,1667379,Remaja (<25)
cust_0872,68,Rural,Middle,322,14337.03,24816.76,5911.14,4616523,251,209,614,46,98.69,Monthly,Debit Card,16,44.55,2,469431,Senior (>65)
cust_0873,38,Urban,Middle,806,16113.41,74846.26,4920.05,12987411,165,76,4080,16,2112.32,Weekly,Debit Card,8,67.03,6,1313444,Dewasa Muda (25-45)
cust_0874,52,Suburban,Low,681,19821.85,36324.63,8289.29,13498681,341,218,4517,20,3742.08,Daily,Credit Card,18,69.53,6,1365031,Dewasa (45-65)
cust_0875,68,Urban,Low,103,2703.77,6745.9,284.23,278488,141,118,1004,0,4875.5,Weekly,Debit Card,2,67.5,2,29419,Senior (>65)
cust_0876,52,Rural,Low,866,19303.4,53283.83,8265.53,16716743,120,280,3222,45,256.4,Monthly,Wallet Balance,13,50.15,9,1691490,Dewasa (45-65)
cust_0877,25,Suburban,High,883,12027.94,56356.98,2060.92,10620674,338,80,1015,43,3929.81,Weekly,Credit Card,14,36.63,10,1076432,Remaja (<25)
cust_0878,25,Rural,Middle,40,16266.93,74059.99,4625.9,650677,161,187,3486,24,1843.37,Weekly,Credit Card,18,21.6,1,74518,Remaja (<25)
cust_0879,34,Suburban,Low,235,13006.88,55837.03,3603.35,3056617,105,8,6,30,768.66,Monthly,Wallet Balance,0,67.84,4,312289,Dewasa Muda (25-45)
cust_0880,32,Rural,Middle,832,11405.06,28589.06,5123.86,9489006,338,91,3765,42,961.53,Monthly,Wallet Balance,3,39.69,4,964149,Dewasa Muda (25-45)
cust_0881,36,Suburban,Low,89,14075.34,14328.32,6846.13,1252705,92,346,3537,19,4619.42,Daily,Debit Card,14,71.67,1,132934,Dewasa Muda (25-45)
cust_0882,29,Suburban,Low,100,6411.97,23893.14,1295.53,641197,204,351,4199,25,4046.79,Weekly,UPI,14,66.2,5,77994,Dewasa Muda (25-45)
cust_0883,24,Suburban,Low,144,18486.19,48874.07,2347.1,2662011,40,210,4050,18,1558.65,Daily,UPI,2,27.89,6,281321,Remaja (<25)
cust_0884,61,Suburban,Middle,82,2314.7,9324.14,833.77,189805,54,258,2511,29,4700.95,Monthly,Wallet Balance,4,63.15,9,33552,Dewasa (45-65)
cust_0885,16,Rural,High,589,6367.44,26612.14,1917.47,3750424,89,41,3635,24,526.27,Monthly,Debit Card,0,38.97,8,392449,Remaja (<25)
cust_0886,66,Rural,Low,571,632.94,1746.2,206.52,361406,135,215,2895,35,1612.68,Daily,UPI,15,53.73,4,48624,Senior (>65)
cust_0887,60,Suburban,Low,229,5433.75,21693.75,643.94,1244328,2,184,3800,48,3264.61,Daily,Wallet Balance,15,35.15,6,141200,Dewasa (45-65)
cust_0888,28,Suburban,Low,603,4372.08,19061.17,1793.09,2636363,97,304,3905,17,4997.1,Weekly,Debit Card,15,71.25,7,277647,Dewasa Muda (25-45)
cust_0889,19,Rural,High,866,1002.12,4723.9,193.35,867836,56,241,2413,3,2328.21,Daily,Debit Card,14,29.32,6,96745,Remaja (<25)
cust_0890,16,Suburban,Middle,395,9840.56,32767.32,2302.44,3887022,360,106,1916,26,4053.57,Weekly,Debit Card,4,7.8,5,398107,Remaja (<25)
cust_0891,64,Suburban,Middle,513,9378.03,38580.44,1794.41,4810931,124,22,4277,32,4579.33,Monthly,UPI,1,61.93,1,491557,Dewasa (45-65)
cust_0892,55,Suburban,Middle,781,1564.13,4658.39,748.25,1221586,185,353,2290,5,48.14,Monthly,Credit Card,7,54.69,7,134214,Dewasa (45-65)
cust_0893,47,Urban,Middle,798,5244.39,6118.38,878.38,4185024,125,245,4315,6,1444.7,Weekly,Wallet Balance,14,9.96,7,434010,Dewasa (45-65)
cust_0894,49,Suburban,Low,197,19066.91,30905.28,7491.92,3756181,334,274,1891,0,501.8,Weekly,Wallet Balance,8,36.84,5,384149,Dewasa (45-65)
cust_0895,43,Urban,High,274,2223.63,3364.12,440.94,609273,264,79,4130,37,3880.3,Monthly,Credit Card,8,49.18,9,79947,Dewasa Muda (25-45)
cust_0896,46,Suburban,Low,590,6107.32,10303.43,1648.78,3603320,340,323,3863,34,2835.25,Weekly,UPI,2,30.1,3,373040,Dewasa (45-65)
cust_0897,23,Rural,High,653,726.89,756.58,362.3,474658,191,304,674,22,477.8,Daily,UPI,14,65.52,1,51774,Remaja (<25)
cust_0898,54,Urban,Middle,800,2986.26,13243.53,418.76,2389004,338,23,2909,15,2103.62,Weekly,Wallet Balance,17,67.96,5,250166,Dewasa (45-65)
cust_0899,41,Urban,High,583,13990.95,45339.03,6331.52,8156722,215,111,1900,33,2569.85,Monthly,Credit Card,16,62.66,4,825487,Dewasa Muda (25-45)
cust_0900,49,Suburban,Low,968,7340.66,18590.96,3511.92,7105761,221,130,3942,33,3488.76,Weekly,Credit Card,0,38.69,6,726015,Dewasa (45-65)
cust_0901,69,Suburban,Low,562,9047.01,23876.11,3431.45,5084419,199,362,4503,30,3897.42,Daily,Credit Card,10,33.2,2,520499,Senior (>65)
cust_0902,69,Urban,Middle,967,3148.0,8982.51,327.34,3044114,344,260,4099,42,439.36,Weekly,Credit Card,0,42.54,5,321589,Senior (>65)
cust_0903,18,Rural,Low,372,13645.98,17678.83,5844.84,5076305,174,154,4456,30,2438.23,Weekly,Debit Card,5,37.71,8,526323,Remaja (<25)
cust_0904,65,Rural,Low,881,15032.92,31549.01,6808.54,13243999,217,19,3037,10,805.62,Weekly,Debit Card,11,8.01,8,1339071,Dewasa (45-65)
cust_0905,27,Suburban,High,80,3630.43,15997.51,1787.53,290434,206,49,589,7,3766.28,Monthly,Wallet Balance,19,56.95,2,31038,Dewasa Muda (25-45)
cust_0906,16,Rural,Low,235,909.42,3614.67,396.26,213713,67,74,1889,50,3288.34,Weekly,Credit Card,17,67.82,3,31505,Remaja (<25)
cust_0907,69,Rural,Middle,287,1628.01,5296.94,452.97,467239,174,214,2382,23,3615.0,Daily,Debit Card,13,35.84,9,60980,Senior (>65)
cust_0908,59,Suburban,Middle,819,13144.34,38418.5,4935.17,10765218,78,53,3362,22,374.97,Monthly,Credit Card,12,5.37,7,1092258,Dewasa (45-65)
cust_0909,20,Rural,Low,667,2718.86,5535.3,799.48,1813477,323,190,2332,31,2551.62,Weekly,UPI,10,23.92,9,196835,Remaja (<25)
cust_0910,45,Suburban,Middle,572,9883.44,28513.91,2383.96,5653326,42,129,1059,14,4202.9,Monthly,Wallet Balance,19,9.7,4,570749,Dewasa Muda (25-45)
cust_0911,45,Urban,High,545,3061.3,10382.17,1073.2,1668410,64,144,3395,27,3566.71,Weekly,Debit Card,17,70.61,7,181547,Dewasa Muda (25-45)
cust_0912,32,Suburban,High,437,3411.26,13135.23,1391.57,1490720,329,248,394,19,4308.74,Monthly,Debit Card,20,10.72,7,156605,Dewasa Muda (25-45)
cust_0913,63,Urban,Low,127,97.17,161.93,34.43,12340,199,180,566,13,1030.52,Weekly,UPI,17,6.72,7,10150,Dewasa (45-65)
cust_0914,62,Urban,Low,733,6423.28,27314.61,2766.06,4708261,90,7,1072,25,1434.5,Daily,Wallet Balance,16,38.06,10,484752,Dewasa (45-65)
cust_0915,38,Rural,High,712,1805.05,4301.87,307.85,1285193,7,344,2510,49,2206.4,Monthly,Credit Card,4,5.62,5,142336,Dewasa Muda (25-45)
cust_0916,30,Rural,Middle,417,7885.29,23758.62,1967.2,3288164,263,291,2402,36,2616.29,Weekly,Debit Card,5,46.02,6,341912,Dewasa Muda (25-45)
cust_0917,52,Rural,Low,638,11959.71,41041.14,2691.34,7630293,122,206,2102,1,1260.81,Weekly,Debit Card,7,62.7,4,770702,Dewasa (45-65)
cust_0918,36,Suburban,Low,41,7356.96,21720.56,1306.97,301635,164,68,3383,33,1906.19,Weekly,Debit Card,3,18.78,9,48276,Dewasa Muda (25-45)
cust_0919,29,Rural,Middle,787,14104.58,46373.43,3910.77,11100305,116,361,4937,33,3435.21,Monthly,Credit Card,0,66.83,4,1125486,Dewasa Muda (25-45)
cust_0920,17,Urban,Low,469,14831.62,21447.92,7106.56,6956030,13,143,4355,33,3226.91,Monthly,Debit Card,14,46.87,9,714999,Remaja (<25)
cust_0921,26,Rural,Middle,297,13935.16,38023.79,4392.41,4138743,20,108,4972,8,552.37,Weekly,UPI,6,12.54,9,433342,Dewasa Muda (25-45)
cust_0922,66,Rural,Middle,597,18734.9,39753.03,4019.8,11184737,201,185,914,43,4928.51,Weekly,Wallet Balance,15,46.75,5,1127137,Senior (>65)
cust_0923,54,Suburban,Middle,601,4753.51,6389.22,1148.56,2856861,309,240,1111,49,2813.73,Weekly,Debit Card,5,6.17,9,300401,Dewasa (45-65)
cust_0924,53,Suburban,Middle,42,3797.23,6708.18,1310.92,159483,254,151,4999,2,2417.81,Monthly,Wallet Balance,6,25.82,9,33937,Dewasa (45-65)
cust_0925,49,Urban,Middle,632,12198.13,41592.93,2940.95,7709219,86,211,3461,29,4836.24,Daily,UPI,20,2.13,3,781325,Dewasa (45-65)
cust_0926,53,Suburban,High,279,11901.59,21265.12,3753.03,3320544,180,78,3923,18,701.65,Daily,Wallet Balance,5,32.35,3,344349,Dewasa (45-65)
cust_0927,65,Rural,Middle,459,10206.87,17599.25,2140.01,4684951,237,228,2317,30,2718.37,Weekly,UPI,12,60.07,4,478769,Dewasa (45-65)
cust_0928,49,Suburban,High,33,97.02,311.56,23.13,3201,353,247,965,15,4025.39,Monthly,Wallet Balance,1,50.51,8,9737,Dewasa (45-65)
cust_0929,33,Urban,Middle,276,11109.21,51311.34,4246.95,3066142,61,102,3531,42,1994.52,Weekly,Credit Card,4,15.11,3,319878,Dewasa Muda (25-45)
cust_0930,45,Rural,Low,665,18656.63,77514.05,6228.47,12406661,215,214,1149,23,3681.52,Weekly,Credit Card,2,13.97,2,1245423,Dewasa Muda (25-45)
cust_0931,30,Urban,High,90,6698.21,30948.11,920.3,602838,215,139,2232,14,4495.81,Monthly,Wallet Balance,20,51.0,6,69899,Dewasa Muda (25-45)
cust_0932,42,Suburban,Low,616,19352.31,64480.36,9468.56,11921021,358,186,364,21,1308.27,Daily,Debit Card,8,48.3,3,1197276,Dewasa Muda (25-45)
cust_0933,66,Suburban,Middle,948,7141.57,18851.72,855.09,6770204,90,168,3613,31,1207.3,Monthly,Wallet Balance,2,11.1,9,695742,Senior (>65)
cust_0934,49,Urban,Middle,524,2805.69,10994.29,373.65,1470182,96,58,4815,10,1803.43,Weekly,UPI,11,48.72,10,166746,Dewasa (45-65)
cust_0935,67,Rural,Low,160,7974.08,16310.64,3034.57,1275853,61,119,1031,28,2092.21,Daily,Wallet Balance,2,56.43,9,140401,Senior (>65)
cust_0936,53,Suburban,Middle,929,9897.28,12987.37,3792.71,9194573,56,88,653,41,555.22,Monthly,UPI,16,55.41,10,934585,Dewasa (45-65)
cust_0937,48,Suburban,Low,458,12592.99,29951.92,1354.68,5767591,220,122,3795,23,1156.45,Daily,Credit Card,14,29.8,6,592070,Dewasa (45-65)
cust_0938,39,Rural,Middle,708,10102.51,22194.69,3607.62,7152580,94,244,3867,18,4366.14,Monthly,Debit Card,16,58.8,5,727608,Dewasa Muda (25-45)
cust_0939,30,Suburban,Middle,399,10739.01,39757.47,1216.77,4284863,40,67,4086,4,2832.96,Monthly,Debit Card,6,28.68,2,437641,Dewasa Muda (25-45)
cust_0940,45,Urban,High,819,491.1,1574.2,237.84,402210,337,294,3203,45,1339.1,Daily,UPI,8,46.85,8,58457,Dewasa Muda (25-45)
cust_0941,57,Suburban,Low,774,5079.87,7889.3,1922.51,3931817,319,130,4418,40,4717.97,Daily,Debit Card,17,54.98,3,406658,Dewasa (45-65)
cust_0942,66,Suburban,Middle,91,6220.83,28827.41,1086.35,566095,248,343,2149,37,3871.56,Weekly,Wallet Balance,1,54.64,5,67671,Senior (>65)
cust_0943,32,Rural,Low,709,19741.9,66596.45,3222.71,13997007,217,40,4890,0,1812.15,Weekly,Debit Card,16,25.63,10,1418574,Dewasa Muda (25-45)
cust_0944,20,Urban,High,581,5918.4,16753.43,1940.44,3438589,154,212,1489,29,3827.21,Daily,Wallet Balance,20,41.53,4,351823,Remaja (<25)
cust_0945,44,Rural,Low,466,17932.61,85158.02,6337.52,8356596,351,56,4839,11,2980.26,Weekly,UPI,13,44.59,3,847947,Dewasa Muda (25-45)
cust_0946,19,Suburban,High,220,6101.68,8476.49,2638.94,1342368,62,200,3874,45,3419.09,Weekly,Wallet Balance,16,17.67,3,147775,Remaja (<25)
cust_0947,25,Suburban,Low,419,1931.25,8030.84,890.94,809191,240,291,4983,3,1607.25,Monthly,Credit Card,10,1.58,9,99381,Remaja (<25)
cust_0948,32,Rural,Low,379,4959.87,12194.65,1274.75,1879791,190,305,3638,14,1047.48,Weekly,Wallet Balance,0,8.05,2,198131,Dewasa Muda (25-45)
cust_0949,25,Rural,High,726,5463.84,20661.83,2391.16,3966747,146,107,1277,16,1267.9,Monthly,Debit Card,0,3.46,3,403194,Remaja (<25)
cust_0950,32,Rural,Middle,930,19565.19,92404.47,6201.23,18195626,10,195,4822,11,418.67,Weekly,Credit Card,19,22.2,5,1835097,Dewasa Muda (25-45)
cust_0951,35,Urban,Middle,447,13489.09,41422.99,3888.0,6029621,292,352,4906,0,2355.19,Daily,Debit Card,14,24.14,4,615596,Dewasa Muda (25-45)
cust_0952,39,Suburban,Middle,964,18634.3,20321.74,7073.36,17963468,130,122,4424,12,2031.17,Monthly,Credit Card,1,62.49,9,1814379,Dewasa Muda (25-45)
cust_0953,20,Rural,Low,146,16701.55,18628.79,2359.56,2438426,60,95,3370,29,12.7,Weekly,Debit Card,11,9.87,5,258476,Remaja (<25)
cust_0954,49,Suburban,Low,233,11576.18,26882.72,2386.48,2697250,175,287,2417,9,4281.83,Daily,Debit Card,12,14.14,10,283318,Dewasa (45-65)
cust_0955,21,Urban,Middle,371,13511.0,55754.96,5765.21,5012582,73,125,3742,35,3409.35,Monthly,Debit Card,9,45.02,5,515537,Remaja (<25)
cust_0956,68,Urban,Low,922,12500.5,26914.13,3770.54,11525456,239,332,258,5,2233.71,Weekly,Debit Card,1,34.31,7,1159444,Senior (>65)
cust_0957,17,Urban,Low,234,13328.6,31160.59,6174.04,3118891,179,126,4472,8,4835.11,Daily,Wallet Balance,1,71.52,4,323215,Remaja (<25)
cust_0958,28,Urban,Middle,726,5302.83,21942.26,718.43,3849851,67,344,144,49,4702.71,Monthly,Wallet Balance,16,55.1,5,392821,Dewasa Muda (25-45)
cust_0959,58,Suburban,High,367,8168.42,11964.75,1840.88,2997810,81,36,3110,1,475.48,Weekly,Debit Card,8,20.19,1,306863,Dewasa (45-65)
cust_0960,58,Urban,Low,481,11856.39,52016.97,2871.85,5702923,77,217,2753,5,3075.7,Weekly,UPI,13,52.23,7,581760,Dewasa (45-65)
cust_0961,63,Urban,Low,573,728.21,1502.42,195.95,417264,248,3,708,10,4085.11,Monthly,Debit Card,10,17.21,4,46099,Dewasa (45-65)
cust_0962,26,Rural,Low,363,9661.87,11641.51,4780.0,3507258,195,30,245,25,864.76,Daily,UPI,19,49.39,2,355283,Dewasa Muda (25-45)
cust_0963,66,Urban,Low,590,17195.94,25267.21,3856.45,10145605,68,255,4428,27,639.81,Monthly,Debit Card,11,3.59,7,1032796,Senior (>65)
cust_0964,62,Rural,High,511,9852.43,47392.36,3029.36,5034592,338,45,1611,12,1298.89,Daily,Credit Card,6,15.17,8,515231,Dewasa (45-65)
cust_0965,38,Urban,Middle,95,11050.94,31001.17,3474.73,1049839,56,177,2812,37,1398.36,Daily,Wallet Balance,0,8.29,9,122608,Dewasa Muda (25-45)
cust_0966,31,Urban,Low,842,4046.08,8196.36,1652.09,3406802,99,222,4373,11,4824.92,Monthly,Credit Card,15,31.46,8,356113,Dewasa Muda (25-45)
cust_0967,46,Rural,Middle,216,15888.92,49018.66,4880.24,3432007,270,113,1387,18,3902.39,Daily,Credit Card,14,40.29,8,353823,Dewasa (45-65)
cust_0968,26,Urban,Low,725,7183.98,26791.83,2459.04,5208383,76,122,3523,17,298.69,Weekly,Wallet Balance,12,19.42,8,537434,Dewasa Muda (25-45)
cust_0969,69,Suburban,High,816,19132.19,43529.43,7678.34,15611863,331,275,1734,18,3932.41,Monthly,Wallet Balance,5,70.47,7,1571488,Senior (>65)
cust_0970,31,Suburban,Middle,712,19874.36,77531.56,2791.41,14150543,66,232,251,27,848.2,Daily,UPI,1,30.15,2,1419832,Dewasa Muda (25-45)
cust_0971,23,Urban,High,864,18320.85,36806.74,8892.74,15829215,33,312,2943,11,1786.21,Weekly,UPI,8,40.89,2,1591014,Remaja (<25)
cust_0972,19,Suburban,Low,543,1706.69,2473.58,748.42,926730,269,249,2005,31,1592.6,Daily,Credit Card,0,33.91,9,107986,Remaja (<25)
